,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,Lead_proteins
69,gsea,HIV Infection,-0.8571428571428571,-1.091051600261267,0.4674329501915709,1.0,1.0,1/1,17.54%,ATP6V1H,A0A024R7U9;A0A024R7X3;A0A0D9SG68;B3KUZ7;B4E054;E5RG49;E5RHH0;E5RJG1;E5RK31;G3V126;Q8TF11;Q9UI12;Q9UI12-2
70,gsea,Cellular response to starvation,-0.8571428571428571,-1.091051600261267,0.4674329501915709,1.0,1.0,1/1,17.54%,ATP6V1H,A0A024R7U9;A0A024R7X3;A0A0D9SG68;B3KUZ7;B4E054;E5RG49;E5RHH0;E5RJG1;E5RK31;G3V126;Q8TF11;Q9UI12;Q9UI12-2
71,gsea,Response of Mtb to phagocytosis,-0.8571428571428571,-1.091051600261267,0.4674329501915709,1.0,1.0,1/1,17.54%,ATP6V1H,A0A024R7U9;A0A024R7X3;A0A0D9SG68;B3KUZ7;B4E054;E5RG49;E5RHH0;E5RJG1;E5RK31;G3V126;Q8TF11;Q9UI12;Q9UI12-2
72,gsea,Ketone body metabolism,-0.8392857142857142,-1.0837705568537541,0.47609942638623326,1.0,1.0,1/1,19.30%,ACSS3,A0A0B4J1R2;F8VZB4;Q9H6R3;Q9H6R3-2
73,gsea,Synthesis of Ketone Bodies,-0.8392857142857142,-1.0837705568537541,0.47609942638623326,1.0,1.0,1/1,19.30%,ACSS3,A0A0B4J1R2;F8VZB4;Q9H6R3;Q9H6R3-2
74,gsea,GPCR downstream signalling,0.6545454545454545,1.079010812130318,0.30866425992779783,1.0,1.0,2/2,36.84%,KNG1;ABR,B4DPP8;D3DNU8;P01042-2;P01042-3;Q05CF8;A0A0G2JQ41;B7Z2X0;B7Z683;B7Z7Z1;I3L1U8;I3L379;Q12979;Q12979-2;Q12979-3;Q12979-4;Q6ZT60
75,gsea,Signaling by GPCR,0.6545454545454545,1.079010812130318,0.30866425992779783,1.0,1.0,2/2,36.84%,KNG1;ABR,B4DPP8;D3DNU8;P01042-2;P01042-3;Q05CF8;A0A0G2JQ41;B7Z2X0;B7Z683;B7Z7Z1;I3L1U8;I3L379;Q12979;Q12979-2;Q12979-3;Q12979-4;Q6ZT60
76,gsea,Translation,-0.6545454545454545,-1.0785114692147058,0.33537832310838445,1.0,1.0,2/2,38.60%,PTCD3;EPRS1,B2RDU4;B4DF73;B8ZZQ4;F8WE76;Q96EY7;Q96EY7-2;B4DKX5;B4DP50;H6WCP5;P07814;Q3KQZ8;V9GYZ6;V9GZ76
77,gsea,Laminin interactions,0.8571428571428572,1.0770989457640023,0.360377358490566,0.9711716108341757,1.0,1/1,15.79%,COL18A1,D3DSM4;D3DSM5;H7BXV5;H7C457;P39060;P39060-1;P39060-2;Q8NG19
78,gsea,Assembly of collagen fibrils and other multimeric structures,0.8571428571428572,1.0770989457640023,0.360377358490566,0.9711716108341757,1.0,1/1,15.79%,COL18A1,D3DSM4;D3DSM5;H7BXV5;H7C457;P39060;P39060-1;P39060-2;Q8NG19
79,gsea,Collagen biosynthesis and modifying enzymes,0.8571428571428572,1.0770989457640023,0.360377358490566,0.9711716108341757,1.0,1/1,15.79%,COL18A1,D3DSM4;D3DSM5;H7BXV5;H7C457;P39060;P39060-1;P39060-2;Q8NG19
80,gsea,Activation of Matrix Metalloproteinases,0.8571428571428572,1.0770989457640023,0.360377358490566,0.9711716108341757,1.0,1/1,15.79%,COL18A1,D3DSM4;D3DSM5;H7BXV5;H7C457;P39060;P39060-1;P39060-2;Q8NG19
81,gsea,Collagen chain trimerization,0.8571428571428572,1.0770989457640023,0.360377358490566,0.9711716108341757,1.0,1/1,15.79%,COL18A1,D3DSM4;D3DSM5;H7BXV5;H7C457;P39060;P39060-1;P39060-2;Q8NG19
82,gsea,Collagen degradation,0.8571428571428572,1.0770989457640023,0.360377358490566,0.9711716108341757,1.0,1/1,15.79%,COL18A1,D3DSM4;D3DSM5;H7BXV5;H7C457;P39060;P39060-1;P39060-2;Q8NG19
83,gsea,Collagen formation,0.8571428571428572,1.0770989457640023,0.360377358490566,0.9711716108341757,1.0,1/1,15.79%,COL18A1,D3DSM4;D3DSM5;H7BXV5;H7C457;P39060;P39060-1;P39060-2;Q8NG19
84,gsea,Common Pathway of Fibrin Clot Formation,0.875,1.0750672494956288,0.421455938697318,0.9619544823541716,1.0,1/1,14.04%,SERPIND1,P05546;Q8IVC0
85,gsea,Protein localization,-0.7678571428571428,-1.0698545092649618,0.38285714285714284,1.0,1.0,1/1,26.32%,CHCHD4,A0A024R2F8;A0A024R2I5;Q8N4Q1;Q8N4Q1-2
86,gsea,Mitochondrial protein import,-0.7678571428571428,-1.0698545092649618,0.38285714285714284,1.0,1.0,1/1,26.32%,CHCHD4,A0A024R2F8;A0A024R2I5;Q8N4Q1;Q8N4Q1-2
87,gsea,Circadian Clock,-0.6,-1.0693137166423579,0.36796536796536794,1.0,1.0,2/2,43.86%,NAMPT;CPT1A,A0A024R718;A0A0C4DFS8;B7Z8W6;C9JF35;C9JG65;P43490;Q658Z1;A0A024R5F4;B2RAQ8;P50416;P50416-2
88,gsea,"Plasma lipoprotein assembly, remodeling, and clearance",0.6909090909090909,1.0673324596652747,0.4130019120458891,0.9406683760485134,1.0,2/2,33.33%,APOA1;A2M,A0A024R3E3;F8W696;P02647;Q8TDB0;Q9Y355;B2R950;B7Z7M2;F8W7L3;H0YFH1;P01023;P20742;P20742-2;Q9BQ22
89,gsea,Plasma lipoprotein assembly,0.6909090909090909,1.0673324596652747,0.4130019120458891,0.9406683760485134,1.0,2/2,33.33%,APOA1;A2M,A0A024R3E3;F8W696;P02647;Q8TDB0;Q9Y355;B2R950;B7Z7M2;F8W7L3;H0YFH1;P01023;P20742;P20742-2;Q9BQ22
90,gsea,HDL assembly,0.6909090909090909,1.0673324596652747,0.4130019120458891,0.9406683760485134,1.0,2/2,33.33%,APOA1;A2M,A0A024R3E3;F8W696;P02647;Q8TDB0;Q9Y355;B2R950;B7Z7M2;F8W7L3;H0YFH1;P01023;P20742;P20742-2;Q9BQ22
91,gsea,Terminal pathway of complement,0.8928571428571429,1.06352162218084,0.49221789883268485,0.913959284693415,1.0,1/1,12.28%,CLU,B4DW11;E5RG36;E5RGB0;E5RH61;E5RJZ5;E7ERK6;E7ETB4;H0YAS8;H0YC35;H0YLK8;P10909;P10909-2;P10909-3;P10909-4;P10909-5;Q6LDQ3;Q8IWL5;Q8IWM0
92,gsea,Antimicrobial peptides,0.8928571428571429,1.06352162218084,0.49221789883268485,0.913959284693415,1.0,1/1,12.28%,CLU,B4DW11;E5RG36;E5RGB0;E5RH61;E5RJZ5;E7ERK6;E7ETB4;H0YAS8;H0YC35;H0YLK8;P10909;P10909-2;P10909-3;P10909-4;P10909-5;Q6LDQ3;Q8IWL5;Q8IWM0
93,gsea,Metabolism of nitric oxide: NOS3 activation and regulation,0.8035714285714286,1.0420585864015057,0.42940038684719534,0.957063484240729,1.0,1/1,21.05%,DDAH1,B1AKK2;B4DYP1;B4E3V1;O94760;O94760-2
94,gsea,eNOS activation,0.8035714285714286,1.0420585864015057,0.42940038684719534,0.957063484240729,1.0,1/1,21.05%,DDAH1,B1AKK2;B4DYP1;B4E3V1;O94760;O94760-2
95,gsea,Gene expression (Transcription),-0.6181818181818182,-1.03641537397959,0.40124740124740127,1.0,1.0,2/2,42.11%,NAMPT;NDUFA4,A0A024R718;A0A0C4DFS8;B7Z8W6;C9JF35;C9JG65;P43490;Q658Z1;A0A024R9Z0;O00483
96,gsea,RNA Polymerase II Transcription,-0.6181818181818182,-1.03641537397959,0.40124740124740127,1.0,1.0,2/2,42.11%,NAMPT;NDUFA4,A0A024R718;A0A0C4DFS8;B7Z8W6;C9JF35;C9JG65;P43490;Q658Z1;A0A024R9Z0;O00483
97,gsea,Generic Transcription Pathway,-0.6181818181818182,-1.03641537397959,0.40124740124740127,1.0,1.0,2/2,42.11%,NAMPT;NDUFA4,A0A024R718;A0A0C4DFS8;B7Z8W6;C9JF35;C9JG65;P43490;Q658Z1;A0A024R9Z0;O00483
98,gsea,Defective ST3GAL3 causes MCT12 and EIEE15,0.7454545454545456,1.0340913065053463,0.4461839530332681,0.8382178646199651,1.0,2/2,28.07%,PRELP;LUM,P51888;Q6FHG6;Q7Z4B2;P51884;Q53FV4
99,gsea,Keratan sulfate/keratin metabolism,0.7454545454545456,1.0340913065053463,0.4461839530332681,0.8382178646199651,1.0,2/2,28.07%,PRELP;LUM,P51888;Q6FHG6;Q7Z4B2;P51884;Q53FV4
100,gsea,Defective B4GALT1 causes B4GALT1-CDG (CDG-2d),0.7454545454545456,1.0340913065053463,0.4461839530332681,0.8382178646199651,1.0,2/2,28.07%,PRELP;LUM,P51888;Q6FHG6;Q7Z4B2;P51884;Q53FV4
101,gsea,Glycosaminoglycan metabolism,0.7454545454545456,1.0340913065053463,0.4461839530332681,0.8382178646199651,1.0,2/2,28.07%,PRELP;LUM,P51888;Q6FHG6;Q7Z4B2;P51884;Q53FV4
102,gsea,Diseases associated with glycosaminoglycan metabolism,0.7454545454545456,1.0340913065053463,0.4461839530332681,0.8382178646199651,1.0,2/2,28.07%,PRELP;LUM,P51888;Q6FHG6;Q7Z4B2;P51884;Q53FV4
103,gsea,Keratan sulfate biosynthesis,0.7454545454545456,1.0340913065053463,0.4461839530332681,0.8382178646199651,1.0,2/2,28.07%,PRELP;LUM,P51888;Q6FHG6;Q7Z4B2;P51884;Q53FV4
104,gsea,Keratan sulfate degradation,0.7454545454545456,1.0340913065053463,0.4461839530332681,0.8382178646199651,1.0,2/2,28.07%,PRELP;LUM,P51888;Q6FHG6;Q7Z4B2;P51884;Q53FV4
105,gsea,Defective CHST6 causes MCDC1,0.7454545454545456,1.0340913065053463,0.4461839530332681,0.8382178646199651,1.0,2/2,28.07%,PRELP;LUM,P51888;Q6FHG6;Q7Z4B2;P51884;Q53FV4
106,gsea,Diseases of metabolism,0.7454545454545456,1.0340913065053463,0.4461839530332681,0.8382178646199651,1.0,2/2,28.07%,PRELP;LUM,P51888;Q6FHG6;Q7Z4B2;P51884;Q53FV4
107,gsea,Diseases of glycosylation,0.7454545454545456,1.0340913065053463,0.4461839530332681,0.8382178646199651,1.0,2/2,28.07%,PRELP;LUM,P51888;Q6FHG6;Q7Z4B2;P51884;Q53FV4
108,gsea,Creatine metabolism,0.8214285714285714,1.0296143250688705,0.4980769230769231,0.844178143611988,1.0,1/1,19.30%,GATM,A0A024R5Q4;H0YKW9;H0YLC6;H0YMX4;H0YN43;P50440;P50440-2;P50440-3
109,gsea,Disorders of transmembrane transporters,0.6,1.0205589934232389,0.4490909090909091,0.8504505525150765,1.0,2/2,42.11%,APOA1;CP,A0A024R3E3;F8W696;P02647;Q8TDB0;Q9Y355;A5PL27;A8K5A4;B3KTA8;B7Z5Q2;D6RE86;H7C5N5;P00450;Q1L857;Q6NSB2
110,gsea,ABC-family proteins mediated transport,0.7678571428571429,1.01311001213026,0.5247524752475248,0.7316976624733675,1.0,1/1,24.56%,APOA1,A0A024R3E3;F8W696;P02647;Q8TDB0;Q9Y355
111,gsea,HDL clearance,0.7678571428571429,1.01311001213026,0.5247524752475248,0.7316976624733675,1.0,1/1,24.56%,APOA1,A0A024R3E3;F8W696;P02647;Q8TDB0;Q9Y355
112,gsea,Scavenging by Class B Receptors,0.7678571428571429,1.01311001213026,0.5247524752475248,0.7316976624733675,1.0,1/1,24.56%,APOA1,A0A024R3E3;F8W696;P02647;Q8TDB0;Q9Y355
113,gsea,Chylomicron remodeling,0.7678571428571429,1.01311001213026,0.5247524752475248,0.7316976624733675,1.0,1/1,24.56%,APOA1,A0A024R3E3;F8W696;P02647;Q8TDB0;Q9Y355
114,gsea,Plasma lipoprotein clearance,0.7678571428571429,1.01311001213026,0.5247524752475248,0.7316976624733675,1.0,1/1,24.56%,APOA1,A0A024R3E3;F8W696;P02647;Q8TDB0;Q9Y355
115,gsea,ABC transporters in lipid homeostasis,0.7678571428571429,1.01311001213026,0.5247524752475248,0.7316976624733675,1.0,1/1,24.56%,APOA1,A0A024R3E3;F8W696;P02647;Q8TDB0;Q9Y355
116,gsea,Chylomicron assembly,0.7678571428571429,1.01311001213026,0.5247524752475248,0.7316976624733675,1.0,1/1,24.56%,APOA1,A0A024R3E3;F8W696;P02647;Q8TDB0;Q9Y355
117,gsea,Defective ABCA1 causes TGD,0.7678571428571429,1.01311001213026,0.5247524752475248,0.7316976624733675,1.0,1/1,24.56%,APOA1,A0A024R3E3;F8W696;P02647;Q8TDB0;Q9Y355
118,gsea,Scavenging by Class A Receptors,0.7678571428571429,1.01311001213026,0.5247524752475248,0.7316976624733675,1.0,1/1,24.56%,APOA1,A0A024R3E3;F8W696;P02647;Q8TDB0;Q9Y355
119,gsea,ABC transporter disorders,0.7678571428571429,1.01311001213026,0.5247524752475248,0.7316976624733675,1.0,1/1,24.56%,APOA1,A0A024R3E3;F8W696;P02647;Q8TDB0;Q9Y355
120,gsea,Plasma lipoprotein remodeling,0.7678571428571429,1.01311001213026,0.5247524752475248,0.7316976624733675,1.0,1/1,24.56%,APOA1,A0A024R3E3;F8W696;P02647;Q8TDB0;Q9Y355
121,gsea,Heme signaling,0.7678571428571429,1.01311001213026,0.5247524752475248,0.7316976624733675,1.0,1/1,24.56%,APOA1,A0A024R3E3;F8W696;P02647;Q8TDB0;Q9Y355
122,gsea,HDL remodeling,0.7678571428571429,1.01311001213026,0.5247524752475248,0.7316976624733675,1.0,1/1,24.56%,APOA1,A0A024R3E3;F8W696;P02647;Q8TDB0;Q9Y355
123,gsea,Regulation of Complement cascade,0.6363636363636365,1.0129747091407195,0.47504621072088726,0.7169034344312549,1.0,2/2,38.60%,CLU;SERPING1,B4DW11;E5RG36;E5RGB0;E5RH61;E5RJZ5;E7ERK6;E7ETB4;H0YAS8;H0YC35;H0YLK8;P10909;P10909-2;P10909-3;P10909-4;P10909-5;Q6LDQ3;Q8IWL5;Q8IWM0;A0A0S2Z333;E9KL26;E9PGN7;H0YCA1;H9KV48;P05155;P05155-2;P05155-3;Q5UGI6
124,gsea,Complement cascade,0.6363636363636365,1.0129747091407195,0.47504621072088726,0.7169034344312549,1.0,2/2,38.60%,CLU;SERPING1,B4DW11;E5RG36;E5RGB0;E5RH61;E5RJZ5;E7ERK6;E7ETB4;H0YAS8;H0YC35;H0YLK8;P10909;P10909-2;P10909-3;P10909-4;P10909-5;Q6LDQ3;Q8IWL5;Q8IWM0;A0A0S2Z333;E9KL26;E9PGN7;H0YCA1;H9KV48;P05155;P05155-2;P05155-3;Q5UGI6
125,gsea,Scavenging of heme from plasma,0.6727272727272728,1.0115389569479094,0.5075757575757576,0.7021132564752588,1.0,2/2,35.09%,APOA1;HPX,A0A024R3E3;F8W696;P02647;Q8TDB0;Q9Y355;B7Z8Q4;P02790;Q9BS19
126,gsea,Binding and Uptake of Ligands by Scavenger Receptors,0.6727272727272728,1.0115389569479094,0.5075757575757576,0.7021132564752588,1.0,2/2,35.09%,APOA1;HPX,A0A024R3E3;F8W696;P02647;Q8TDB0;Q9Y355;B7Z8Q4;P02790;Q9BS19
127,gsea,G alpha (q) signalling events,0.7499999999999999,1.0101391181325157,0.5411764705882353,0.6692358756655415,1.0,1/1,26.32%,KNG1,B4DPP8;D3DNU8;P01042-2;P01042-3;Q05CF8
128,gsea,Peptide ligand-binding receptors,0.7499999999999999,1.0101391181325157,0.5411764705882353,0.6692358756655415,1.0,1/1,26.32%,KNG1,B4DPP8;D3DNU8;P01042-2;P01042-3;Q05CF8
129,gsea,Class A/1 (Rhodopsin-like receptors),0.7499999999999999,1.0101391181325157,0.5411764705882353,0.6692358756655415,1.0,1/1,26.32%,KNG1,B4DPP8;D3DNU8;P01042-2;P01042-3;Q05CF8
130,gsea,G alpha (i) signalling events,0.7499999999999999,1.0101391181325157,0.5411764705882353,0.6692358756655415,1.0,1/1,26.32%,KNG1,B4DPP8;D3DNU8;P01042-2;P01042-3;Q05CF8
131,gsea,GPCR ligand binding,0.7499999999999999,1.0101391181325157,0.5411764705882353,0.6692358756655415,1.0,1/1,26.32%,KNG1,B4DPP8;D3DNU8;P01042-2;P01042-3;Q05CF8
132,gsea,Infectious disease,-0.5740740740740741,-1.0036823077242345,0.4594059405940594,1.0,1.0,3/3,47.37%,ATP6V1H;ATP1A1;SUGT1,A0A024R7U9;A0A024R7X3;A0A0D9SG68;B3KUZ7;B4E054;E5RG49;E5RHH0;E5RJG1;E5RK31;G3V126;Q8TF11;Q9UI12;Q9UI12-2;B7Z1N5;B7Z3V1;P05023;P05023-2;P05023-3;P05023-4;Q58I23;Q5TC01;Q5TC02;A8K5T7;A8K7W3;B4DYC6;Q9P1S2;Q9Y2Z0;Q9Y2Z0-2
133,gsea,ECM proteoglycans,0.7321428571428572,0.9832779052883035,0.53125,0.7300242026379639,1.0,1/1,28.07%,LUM,P51884;Q53FV4
134,gsea,Potential therapeutics for SARS,-0.7321428571428571,-0.9805137289636842,0.5611111111111111,1.0,1.0,1/1,29.82%,ATP1A1,B7Z1N5;B7Z3V1;P05023;P05023-2;P05023-3;P05023-4;Q58I23;Q5TC01;Q5TC02
135,gsea,SARS-CoV Infections,-0.7321428571428571,-0.9805137289636842,0.5611111111111111,1.0,1.0,1/1,29.82%,ATP1A1,B7Z1N5;B7Z3V1;P05023;P05023-2;P05023-3;P05023-4;Q58I23;Q5TC01;Q5TC02
136,gsea,"BMAL1:CLOCK,NPAS2 activates circadian gene expression",-0.6964285714285714,-0.9679835511822585,0.5305719921104537,1.0,1.0,1/1,33.33%,NAMPT,A0A024R718;A0A0C4DFS8;B7Z8W6;C9JF35;C9JG65;P43490;Q658Z1
137,gsea,Metabolism of water-soluble vitamins and cofactors,-0.6964285714285714,-0.9679835511822585,0.5305719921104537,1.0,1.0,1/1,33.33%,NAMPT,A0A024R718;A0A0C4DFS8;B7Z8W6;C9JF35;C9JG65;P43490;Q658Z1
138,gsea,NPAS4 regulates expression of target genes,-0.6964285714285714,-0.9679835511822585,0.5305719921104537,1.0,1.0,1/1,33.33%,NAMPT,A0A024R718;A0A0C4DFS8;B7Z8W6;C9JF35;C9JG65;P43490;Q658Z1
139,gsea,Nicotinamide salvaging,-0.6964285714285714,-0.9679835511822585,0.5305719921104537,1.0,1.0,1/1,33.33%,NAMPT,A0A024R718;A0A0C4DFS8;B7Z8W6;C9JF35;C9JG65;P43490;Q658Z1
140,gsea,Transcriptional Regulation by NPAS4,-0.6964285714285714,-0.9679835511822585,0.5305719921104537,1.0,1.0,1/1,33.33%,NAMPT,A0A024R718;A0A0C4DFS8;B7Z8W6;C9JF35;C9JG65;P43490;Q658Z1
141,gsea,Nicotinate metabolism,-0.6964285714285714,-0.9679835511822585,0.5305719921104537,1.0,1.0,1/1,33.33%,NAMPT,A0A024R718;A0A0C4DFS8;B7Z8W6;C9JF35;C9JG65;P43490;Q658Z1
142,gsea,Mitochondrial translation initiation,-0.6785714285714285,-0.9652382520344321,0.5277777777777778,1.0,1.0,1/1,35.09%,PTCD3,B2RDU4;B4DF73;B8ZZQ4;F8WE76;Q96EY7;Q96EY7-2
143,gsea,Mitochondrial translation,-0.6785714285714285,-0.9652382520344321,0.5277777777777778,1.0,1.0,1/1,35.09%,PTCD3,B2RDU4;B4DF73;B8ZZQ4;F8WE76;Q96EY7;Q96EY7-2
144,gsea,Mitochondrial translation elongation,-0.6785714285714285,-0.9652382520344321,0.5277777777777778,1.0,1.0,1/1,35.09%,PTCD3,B2RDU4;B4DF73;B8ZZQ4;F8WE76;Q96EY7;Q96EY7-2
145,gsea,Mitochondrial translation termination,-0.6785714285714285,-0.9652382520344321,0.5277777777777778,1.0,1.0,1/1,35.09%,PTCD3,B2RDU4;B4DF73;B8ZZQ4;F8WE76;Q96EY7;Q96EY7-2
146,gsea,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",0.5568727922899848,0.9578099652029721,0.5533536585365854,0.7487875605675045,1.0,1/2,36.84%,ABR,A0A0G2JQ41;B7Z2X0;B7Z683;B7Z7Z1;I3L1U8;I3L379;Q12979;Q12979-2;Q12979-3;Q12979-4;Q6ZT60
147,gsea,RHO GTPase cycle,0.5568727922899848,0.9578099652029721,0.5533536585365854,0.7487875605675045,1.0,1/2,36.84%,ABR,A0A0G2JQ41;B7Z2X0;B7Z683;B7Z7Z1;I3L1U8;I3L379;Q12979;Q12979-2;Q12979-3;Q12979-4;Q6ZT60
148,gsea,Signaling by Rho GTPases,0.5568727922899848,0.9578099652029721,0.5533536585365854,0.7487875605675045,1.0,1/2,36.84%,ABR,A0A0G2JQ41;B7Z2X0;B7Z683;B7Z7Z1;I3L1U8;I3L379;Q12979;Q12979-2;Q12979-3;Q12979-4;Q6ZT60
149,gsea,tRNA processing,-0.6428571428571428,-0.91768826619965,0.5916030534351145,1.0,1.0,1/1,38.60%,EPRS1,B4DKX5;B4DP50;H6WCP5;P07814;Q3KQZ8;V9GYZ6;V9GZ76
150,gsea,tRNA modification in the nucleus and cytosol,-0.6428571428571428,-0.91768826619965,0.5916030534351145,1.0,1.0,1/1,38.60%,EPRS1,B4DKX5;B4DP50;H6WCP5;P07814;Q3KQZ8;V9GYZ6;V9GZ76
151,gsea,Selenoamino acid metabolism,-0.6428571428571428,-0.91768826619965,0.5916030534351145,1.0,1.0,1/1,38.60%,EPRS1,B4DKX5;B4DP50;H6WCP5;P07814;Q3KQZ8;V9GYZ6;V9GZ76
152,gsea,tRNA Aminoacylation,-0.6428571428571428,-0.91768826619965,0.5916030534351145,1.0,1.0,1/1,38.60%,EPRS1,B4DKX5;B4DP50;H6WCP5;P07814;Q3KQZ8;V9GYZ6;V9GZ76
153,gsea,Cytosolic tRNA aminoacylation,-0.6428571428571428,-0.91768826619965,0.5916030534351145,1.0,1.0,1/1,38.60%,EPRS1,B4DKX5;B4DP50;H6WCP5;P07814;Q3KQZ8;V9GYZ6;V9GZ76
154,gsea,Glycogen metabolism,-0.625,-0.9112907128684118,0.6802973977695167,1.0,1.0,1/1,40.35%,PYGM,A0A0M4FEM1;B2RB32;B4DRQ4;B4DRW6;P11217;P11217-2
155,gsea,Glycogen breakdown (glycogenolysis),-0.625,-0.9112907128684118,0.6802973977695167,1.0,1.0,1/1,40.35%,PYGM,A0A0M4FEM1;B2RB32;B4DRQ4;B4DRW6;P11217;P11217-2
156,gsea,Diseases of hemostasis,0.6249999999999999,0.9045795757972696,0.7134502923976608,0.8237638348838544,1.0,1/1,38.60%,SERPING1,A0A0S2Z333;E9KL26;E9PGN7;H0YCA1;H9KV48;P05155;P05155-2;P05155-3;Q5UGI6
157,gsea,Defective SERPING1 causes hereditary angioedema,0.6249999999999999,0.9045795757972696,0.7134502923976608,0.8237638348838544,1.0,1/1,38.60%,SERPING1,A0A0S2Z333;E9KL26;E9PGN7;H0YCA1;H9KV48;P05155;P05155-2;P05155-3;Q5UGI6
158,gsea,Defects of contact activation system (CAS) and kallikrein/kinin system (KKS),0.6249999999999999,0.9045795757972696,0.7134502923976608,0.8237638348838544,1.0,1/1,38.60%,SERPING1,A0A0S2Z333;E9KL26;E9PGN7;H0YCA1;H9KV48;P05155;P05155-2;P05155-3;Q5UGI6
159,gsea,Ion channel transport,-0.48148148148148145,-0.8865434971889753,0.789795918367347,1.0,1.0,3/3,56.14%,ATP6V1H;ATP1A1;ATP2A2,A0A024R7U9;A0A024R7X3;A0A0D9SG68;B3KUZ7;B4E054;E5RG49;E5RHH0;E5RJG1;E5RK31;G3V126;Q8TF11;Q9UI12;Q9UI12-2;B7Z1N5;B7Z3V1;P05023;P05023-2;P05023-3;P05023-4;Q58I23;Q5TC01;Q5TC02;P16615-2
160,gsea,Muscle contraction,-0.5,-0.8703590973712816,0.7864077669902912,1.0,1.0,5/5,56.14%,TMOD1;TMOD3;TMOD4;ATP1A1;ATP2A2,H0YKU1;H0YNJ8;P28289;P28289-2;Q5HYL6;Q9NYL9;Q9NZQ9;Q9NZQ9-2;H0YKU1;H0YNJ8;P28289;P28289-2;Q5HYL6;Q9NYL9;Q9NZQ9;Q9NZQ9-2;H0YKU1;H0YNJ8;P28289;P28289-2;Q5HYL6;Q9NYL9;Q9NZQ9;Q9NZQ9-2;B7Z1N5;B7Z3V1;P05023;P05023-2;P05023-3;P05023-4;Q58I23;Q5TC01;Q5TC02;P16615-2
161,gsea,p75 NTR receptor-mediated signalling,0.6428571428571429,0.8636709824828632,0.6408730158730159,0.8055156194993055,1.0,1/1,36.84%,ABR,A0A0G2JQ41;B7Z2X0;B7Z683;B7Z7Z1;I3L1U8;I3L379;Q12979;Q12979-2;Q12979-3;Q12979-4;Q6ZT60
162,gsea,"Cell death signalling via NRAGE, NRIF and NADE",0.6428571428571429,0.8636709824828632,0.6408730158730159,0.8055156194993055,1.0,1/1,36.84%,ABR,A0A0G2JQ41;B7Z2X0;B7Z683;B7Z7Z1;I3L1U8;I3L379;Q12979;Q12979-2;Q12979-3;Q12979-4;Q6ZT60
163,gsea,Death Receptor Signaling,0.6428571428571429,0.8636709824828632,0.6408730158730159,0.8055156194993055,1.0,1/1,36.84%,ABR,A0A0G2JQ41;B7Z2X0;B7Z683;B7Z7Z1;I3L1U8;I3L379;Q12979;Q12979-2;Q12979-3;Q12979-4;Q6ZT60
164,gsea,RHOC GTPase cycle,0.6428571428571429,0.8636709824828632,0.6408730158730159,0.8055156194993055,1.0,1/1,36.84%,ABR,A0A0G2JQ41;B7Z2X0;B7Z683;B7Z7Z1;I3L1U8;I3L379;Q12979;Q12979-2;Q12979-3;Q12979-4;Q6ZT60
165,gsea,RAC3 GTPase cycle,0.6428571428571429,0.8636709824828632,0.6408730158730159,0.8055156194993055,1.0,1/1,36.84%,ABR,A0A0G2JQ41;B7Z2X0;B7Z683;B7Z7Z1;I3L1U8;I3L379;Q12979;Q12979-2;Q12979-3;Q12979-4;Q6ZT60
166,gsea,NRAGE signals death through JNK,0.6428571428571429,0.8636709824828632,0.6408730158730159,0.8055156194993055,1.0,1/1,36.84%,ABR,A0A0G2JQ41;B7Z2X0;B7Z683;B7Z7Z1;I3L1U8;I3L379;Q12979;Q12979-2;Q12979-3;Q12979-4;Q6ZT60
167,gsea,RHOB GTPase cycle,0.6428571428571429,0.8636709824828632,0.6408730158730159,0.8055156194993055,1.0,1/1,36.84%,ABR,A0A0G2JQ41;B7Z2X0;B7Z683;B7Z7Z1;I3L1U8;I3L379;Q12979;Q12979-2;Q12979-3;Q12979-4;Q6ZT60
168,gsea,RAC2 GTPase cycle,0.6428571428571429,0.8636709824828632,0.6408730158730159,0.8055156194993055,1.0,1/1,36.84%,ABR,A0A0G2JQ41;B7Z2X0;B7Z683;B7Z7Z1;I3L1U8;I3L379;Q12979;Q12979-2;Q12979-3;Q12979-4;Q6ZT60
169,gsea,RHOA GTPase cycle,0.6428571428571429,0.8636709824828632,0.6408730158730159,0.8055156194993055,1.0,1/1,36.84%,ABR,A0A0G2JQ41;B7Z2X0;B7Z683;B7Z7Z1;I3L1U8;I3L379;Q12979;Q12979-2;Q12979-3;Q12979-4;Q6ZT60
170,gsea,RAC1 GTPase cycle,0.6428571428571429,0.8636709824828632,0.6408730158730159,0.8055156194993055,1.0,1/1,36.84%,ABR,A0A0G2JQ41;B7Z2X0;B7Z683;B7Z7Z1;I3L1U8;I3L379;Q12979;Q12979-2;Q12979-3;Q12979-4;Q6ZT60
171,gsea,CDC42 GTPase cycle,0.6428571428571429,0.8636709824828632,0.6408730158730159,0.8055156194993055,1.0,1/1,36.84%,ABR,A0A0G2JQ41;B7Z2X0;B7Z683;B7Z7Z1;I3L1U8;I3L379;Q12979;Q12979-2;Q12979-3;Q12979-4;Q6ZT60
